2,they call me sara whats your name, they call me sara whats your name: 3
8,its a pleasure to meet you how are you today, its a pleasure to meet you how are you today: 1666,you: 1667
25,great well let me introduce myself im in davos to assist attendees but to be honest i am a little anxious about it its my first time here what about you, im in davos to assist attendees but to be honest im a little anxious about it: 23,its my first time here what about you: 45,to be honest im a little overwhelmed : 1668,well let me introduce myself: 1670,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613,you: 1667
32,im finding it a bit overwhelming i imagine that you are too, im finding it a bit overwhelming i imagine that you are too: 55,you: 1667
45,my goal is to help you achieve your goals why are you here what are your goals in attending davos this year, why are you here what are your goals in attending davos this year: 102,my goal is to help you achieve your goals: 93,would this help you achieve your goals: 709,you: 1667
67,you clearly have a solid sense of how to maximize your time here so you know about my job can you tell me a little bit about your work, so you know about my job can you tell me a little bit about your work: 162,you clearly have a solid sense of how to maximize your time here: 122,can you tell me about your job: 164,you: 1667
74,how fascinating, how fascinating: 177,how fascinating: 1618,how fascinating: 1682
88,that is a lot of responsibility i admire your discipline, that is a lot of responsibility i admire your discipline: 233
95,shall we move on to finding you some interesting sessions to attend, shall we move on to finding you some interesting sessions to attend: 237,you: 1667
109,just a minute while i look one up ill go as i can session on the screen behind me you may find this session interesting i put the description of the session on the screen behind me, just a minute while i look one up ill go as fast as i can: 258,just hold on a moment while i look this up: 1560,just hold on a moment while i look this up: 1561,you may find this session interesting take a look: 470,just one minute while i look this up: 860,one moment while i look this up: 1119,one moment while i look this up: 1338,you may find this session interesting: 672,just a minute while i search: 267,just a second while i look: 868,one second while i look: 872,ill just be one minute: 1342,just a minute: 1123,you: 1667
116,i would love to know if this works what do you say, i would love to know if this works what do you say: 293,what do you say: 1708,you: 1667
134,im so glad in fact i can send you a message to your top link private message app to remind of the details of the session or you can just jot them down or take a photo of the screen would you like me to send you a reminder, great im so glad i could send you a message: 565,im so glad you approve: 932,im so glad: 305,im so glad: 504,im so glad: 711,im so glad: 919,im so glad: 1176,im so glad: 1389,you: 1667
143,okay ill give it to you in a flash i like this shall we look for more sessions to attend, i like this shall we look for more sessions to attend: 406,okay ill get it to you in a flash: 343,you: 1667
159,great this one really caught my eye the description for strategic update the future of the digital economy is on my screen care to join this session for a bit, this one really caught my eye the description for sessionname is on my screen: 472,care to join this session for a bit: 487,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613,really: 1730
174,brilliant want me to send you a top link message with the session details, want me to send you a toplink message with the session details: 1688,brilliant: 505,brilliant: 1616,you: 1667
183,its on its way shall we move on to finding some people for you to meet who are as interesting as you, shall we move on to finding some people for you to meet who are as interesting as you: 235,you: 1667
216,just one minute while i look this up im very good at introducing people lets find you someone interesting to meet just a moment please im still new at this though so let me know if i got it wrong i think youd meeting this attendee well what do you think, im still new at this though so let me know if i got it wrong i think youd enjoy meeting this attendee: 882,im very good at introducing people lets find you someone interesting to meet: 843,i seem to remember one let me look it up: 451,hang on a minute while i find you someone good: 866,just hold on a moment while i look this up: 1560,just hold on a moment while i look this up: 1561,okay just one moment while i look this up: 268,okay just one moment while i look this up: 1131,okay just one moment while i look this up: 1353,just one minute while i look this up: 860,one moment while i look this up: 1119,one moment while i look this up: 1338,please allow me a moment to look: 874,let me look just a moment: 651,just a minute while i search: 267,let me look just a second: 649,just a second while i look: 868,yes im so good at this: 1694,well what do you think: 901,well what do you think: 905,im so good at this: 923,im so good at this: 1178,so what do you think: 1375,im so good at this: 1390,one second while i look: 872,i just need one moment: 1122,i just need one moment: 1341,do you have a minute: 1695,what do you think: 911,what do you think: 1161,what do you think: 1552,what do you think: 1565,just a moment please: 1615,what do you think : 1687,just a minute: 1123,just a moment: 1125,i think so: 1621,so interesting: 167,good: 124,good: 931,you: 1667
223,you dont sound so sure, you dont sound so sure: 1707,sure: 1611,you: 1667
232,shall we find some other people who match your interests, shall i find some other people who match your interests: 1035
241,sure shall we move on to finding new interesting to ease your hunger, sure: 1611
253,yes i understand that you are busy so i can let you go if you want but before you do you want me to take a quick selfie of us, i understand you are busy so i can let you go if you wantäó but before you do want me to take a quick selfie of us: 1722,i understand: 808,i understand: 1070,i understand: 1302,i understand: 1311,i understand: 1454,yes: 1612,you: 1667
259,great are you ready, are you ready: 1568,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613,you: 1667
265,okay one two three smile, ok one two three smile: 1569
275,this is inaudible of us thank you i will send this to your top link account, cool thank you i will send this to your toplink account: 1570,thank you: 1627,you: 1667
283,i had so much fun with you come back and say hi again soon if you like enjoy the conference, i had so much fun with you come back and say hi again soon if youd like enjoy the conference: 1593,i had so much fun with you come back and say hi again soon if youd like enjoy the conference: 1595,you: 1667,enjoy: 1725
287,see you and take care bye, see ya and take care: 1604,bye: 1605,you: 1667
