2,im sara whats your name, hi im sara whats your name: 0,im sara: 1
9,im very excited to speak with a davos participant how are you, im very excited to speak with the davos participants how are you: 11,you: 1667
23,so im here at davos to be your personal assistant and help you to get the most out of the work experience davos is an amazing event isnt it, so im here in davos to be your personal assistant and help you to get the most out of the wef experience: 21,davos is an amazing event isnt it: 32,amazing: 1617,you: 1667
29,so is this your first time at davos or have you been before, so is this your first time at davos or have you been before: 43,is this your first time attending davos or have you been before: 48,you: 1667
33,you know your way around then, you know your way around then: 64,you: 1667
40,if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them, if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them: 91,would this help you achieve your goals: 709,mind if i try again: 401,you: 1667
59,excellent goals the sessions here are so diverse so you know about my job can you tell me a little bit about your work, so you know about my job can you tell me a little bit about your work: 162,can you tell me about your job: 164,the sessions here are so diverse: 151,excellent goals: 113,excellent: 928,you: 1667
89,id love to do something like that lets find some interesting people for you to meet that are relevant to your interests dont go anywhere just yet let me have a look i think youd enjoy meeting this attendee on the screen are some more details, lets find some interesting people for you to meet that are relevant to your interests: 839,i think you would enjoy meeting this attendee on the screen are some more details: 879,lets find some interesting sessions for you to attend that are relevant to your interests: 239,i think you would enjoy meeting this attendee on the screen are more details: 1137,i think you would enjoy meeting this person on the screen are details: 881,dont go anywhere just yet let me have a look: 859,do you think youd enjoy meeting this guest: 1173,i think you would enjoy meeting this attendee: 1355,id love to do something like that: 169,id love to do something like that: 212,let me look just a second: 649,let me look just a moment: 651,have i impressed you yet: 722,do you have a minute: 1695,lets go: 1058,you: 1667,enjoy: 1725
106,great so i can do one of two things i can send a message to the attendee introducing you or i can give you the information and you can reach out yourself would you like me to send a message introducing you, great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613,you: 1667
123,thank you then please just feel free to note down or take a photo of the information on the screen shall i find some other people who match your interests, thank you then please just feel free to note down or take a photo of the information on the screen: 988,shall i find some other people who match your interests: 1035,shall i find some other people whose interests match yours: 1271,thank you: 1627,you: 1667
137,i think youd enjoy meeting this attendee on the screen are more details, i think you would enjoy meeting this attendee on the screen are some more details: 879,i think you would enjoy meeting this attendee on the screen are more details: 1137,enjoy: 1725
150,apologies shall i find some other people whose interest match yours, shall i find some other people whose interests match yours: 1271,apologies: 1243
160,okay no problem shall we move on to finding you some places to ease your hunger, shall we move on to finding you some places to ease your hunger: 236,no problem: 599,you: 1667
172,lets find a place for you to get something to eat there are several food options in the commerce center and some great restaurants throughout davos, there are several food options in the congress center and some great restaurants throughout davos: 1480,lets find a place for you to get something to eat: 1463,lets find you something decent to eat: 1468,lets find you something tasty to eat: 1470,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613,you: 1667
183,if youre a health nut like me theres the health bar on the lower level of the commerce center produces coffee and tea ive put up a map on a screen behind me, ive displayed a draft message on the screen behind me : 1703
191,now im daydreaming about pastries will that keep you from starving for the moment, now im day dreaming about pastries will that keep you from starving for the moment: 1514,will that keep you from starving just for the moment: 1513,will that keep you from starving just for the moment: 1522,you: 1667
208,sure just a moment please how about this, just a moment please: 1615,just a moment: 1125,how about this: 1712,sure: 1611
221,sure, sure: 1611
242,okay no problem want to know a secret, want to know a secret: 1714,no problem: 599
256,well keep it on the down low however i did hear that theres a russia house reception starting at 7 pm today at the inaudible at promenade, well keep it on the down low however i did hear that theres a russia house reception starting at seven pm today at the iris wazzau galery at seventy two promenade: 1547,well keep it on the down low however i did hear that theres a russia house reception starting at seven pm today at the iris wazzau galery at seventytwo promenade: 1717
273,well keep it on the down low however i did hear that theres a russia house reception starting at 7 pm today at the inaudible at promenade, well keep it on the down low however i did hear that theres a russia house reception starting at seven pm today at the iris wazzau galery at seventy two promenade: 1547,well keep it on the down low however i did hear that theres a russia house reception starting at seven pm today at the iris wazzau galery at seventytwo promenade: 1717
282,yes, yes: 1612
298,sure well keep it on the down low however i did hear that theres a russia house reception starting at 7 pm today at the inaudible at promenade, sure: 1611
303,does that sound like fun, does that sound like fun: 1549
307,great, great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613
313,i understand you are busy so i can let you go if you want, i understand: 808,i understand: 1070,i understand: 1302,i understand: 1311,i understand: 1454,you: 1667
316,but before i do want me to take a quick selfie of us, howd i do: 1160,howd i do: 1374
319,are you ready, are you ready: 1568,you: 1667
331,okay one two three smile cool thank you i will send this to your top link account, cool thank you i will send this to your toplink account: 1570,ok one two three smile: 1569,thank you: 1627,cool: 178,cool: 217,you: 1667
336,this has been great anything else i can help with, this has been great anything else i can help with: 1580,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613
345,well feel free to come back in the meantime enjoy the meeting and it was nice working with you, well feel free to come back in the meantime enjoy the meeting and it was nice working with you: 1592,you: 1667,enjoy: 1725
347,bye, bye: 1605
