6,hi i am so glad youre here i am sara whats your name, hi im so glad youre here im sara whats your name: 2,hi im sara whats your name: 0
13,i am very excited to speak with the davos participants how are you, im very excited to speak with the davos participants how are you: 11,you: 1667
28,im in davos to assist attendees but to be honest im a little anxious about it this is my first time at davos is it yours as well, im in davos to assist attendees but to be honest im a little anxious about it: 23,this is my first time at davos is it yours as well: 44,to be honest im a little overwhelmed : 1668
33,you know youre way around then, you know your way around then: 64,you: 1667
42,my goal is to help you achieve your goals so what can i help you with what are your goals in being at davos, so what can i help you with what are your goals in being at davos: 105,my goal is to help you achieve your goals: 93,you: 1667
58,yes i think thats what i would want to get out of attending too i mean if i were im so curious about your background and interests, im so curious about your background and interests: 154,i think so: 1621,yes: 1612
63,what is it that you do again, what is it that you do again: 163,you: 1667
73,first things first tell me more about yourself what are your interests, first things first tell me more about yourself what are your interests: 1677
88,im excited about some of these sessions lets find one relevant to your interests, im excited about some of these sessions lets find one relevant to your interests: 241
109,wait just a second while i look one up my search capabilities are a little slow is that helpful at all for you, wait just a second while i look one up my search capabilities are a little slow: 257,is that helpful at all for you: 289,was that helpful at all for you: 821,just a second while i look: 868,just a minute while i search: 267,one second while i look: 872,just a second: 1124,just a second: 1343,just a second: 1345,you: 1667
127,thank you i feel so appreciated i always forget things unless i write them down would you like me to send you a reminder of the session details to the toplink private message app, i always forget things unless i write them down would you like me to send you a reminder of the session details through the toplink private message app: 325,want me to send you a toplink message with the session details: 1688,thank you i feel so appreciated: 309,thank you: 1627,you: 1667
135,okay look for a message from me in your toplink private message inbox, ok look for a message from me in your toplink private message inbox: 341,okay youll see a message from me in your toplink inbox: 350
139,i like this shall we look for more sessions to attend, i like this shall we look for more sessions to attend: 406
147,may i try to find a session inaudible that align with your interests, may i try to find a session even better aligned with your interests: 423
169,i seem to remember one let me look it up just a moment please this one looks great take a look, i seem to remember one just a moment while i look it up: 452,i seem to remember one let me look it up: 451,this one looks great take a look: 474,please allow me a moment to look: 874,one moment while i look this up: 1119,one moment while i look this up: 1338,let me look just a moment: 651,let me look just a second: 649,this will take just one moment: 871,i just need one moment: 1122,i just need one moment: 1341,just a moment please: 1615,just a moment: 1125,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613
176,i didnt get much sleep last night how does this session sound, i didnt get much sleep last night how does this session sound: 489
187,brilliant what will it be should i send you a message about this session details or youve got a handle on it, what will it be should i send you a message about the session details or youve got a handle on it: 528,brilliant: 505,brilliant: 1616,you: 1667
197,okay no problem shall we move on to finding some people for you to meet who are as interesting as you, shall we move on to finding some people for you to meet who are as interesting as you: 235,no problem: 599,you: 1667
234,let me see if i can find some more interesting people for you to meet just a moment please i think this person is pretty impressive theres more on the screen behind me, let me see if i can find some new and interesting people for you to meet: 848,i think this person is pretty impressive theres more on the screen behind me: 883,let me look just a moment: 651,just a moment please: 1615,just a moment: 1125,you: 1667
255,lovely details are on the screen behind me i know sometimes i get nervous sending first messages if youd like i can send a toplink message introducing you two would you like me to send a message, wouldnt you like to know: 1719,lovely: 918,you: 1667
265,thank you then please just feel free to write down or take a photo of the information on the screen, thank you then please just feel free to note down or take a photo of the information on the screen: 988,thank you: 1627,you: 1667
274,i inaudible people to match your interests shall i find some other people who match your interests, shall i find some other people who match your interests: 1035,shall i find some other people whose interests match yours: 1271
287,this might be a stretch but i think this person might work there are details on the screen, this might be a stretch but i think this person might work there are details on the screen: 1141
297,i am so glad shall we move on to finding you some places to ease your hunger, shall we move on to finding you some places to ease your hunger: 236,you: 1667
318,im a fan of the health bar on the lower level and restaurants up and down promenade inaudible health bars on the lower level offer inaudible which i’d totally go for right now take a look at the map on the screen will that keep you from starving, im a fan of the health bar on the lower level and restaurants up and down promenade: 1481,will that keep you from starving just for the moment: 1513,will that keep you from starving just for the moment: 1522,you: 1667
319,just for the moment, just a moment: 1125
335,i am glad to hear it its tough keeping up inaudible hungry i understand you are busy so i can let you go if you want but before i do want me to take a quick selfie of us, i understand you are busy so i can let you go if you wantäó but before you do want me to take a quick selfie of us: 1722,i understand: 808,i understand: 1070,i understand: 1302,i understand: 1311,i understand: 1454,you: 1667
338,are you ready, are you ready: 1568,you: 1667
342,okay one two three smile, ok one two three smile: 1569
355,cool thank you i will send this to your toplink account until next time, cool thank you i will send this to your toplink account: 1570,thank you: 1627,cool: 178,cool: 217,you: 1667
357,i wish you could stay longer, you: 1667
362,ive enjoyed helping you come back if you need anything, you: 1667
365,have a good meeting bye, good: 124,good: 931,bye: 1605
