5,hi im so glad youre here i am sara whats your name, hi im so glad youre here im sara whats your name: 2,hi im sara whats your name: 0,im so glad: 305,im so glad: 504,im so glad: 711,im so glad: 919,im so glad: 1176,im so glad: 1389,im sara: 1
12,im very excited to speak with the davos participants how are you, im very excited to speak with the davos participants how are you: 11,you: 1667
29,truthfully im a bit tired even robots get jetlagged im in davos to assist attendees but to be honest i’m a little anxious about it its my first time here what about you, im in davos to assist attendees but to be honest im a little anxious about it: 23,truthfully im a bit tired even robots get jet lag : 1669,its my first time here what about you: 45,to be honest im a little overwhelmed : 1668,you: 1667
35,im finding it a bit overwhelming i imagine that you are too, im finding it a bit overwhelming i imagine that you are too: 55,you: 1667
44,my goal is to help you achieve your goals so what can i help you with what are your goals in being at davos, so what can i help you with what are your goals in being at davos: 105,my goal is to help you achieve your goals: 93,you: 1667
61,yes i think thats what i would want to get out of attending too i mean if i were…so you know about my job can you tell me a little bit about your work, so you know about my job can you tell me a little bit about your work: 162,can you tell me about your job: 164,i guess if thats what you think: 1022,i know my job well: 515,want to know a secret: 1714,yes: 1612,you: 1667
97,id love to do something like that lets start by finding you some interesting people for you to meet that are relevant to your interests dont go anywhere just yet let me have a look i think youd enjoy meeting this attendee on the screen are some more details well what do you think, may i start by finding some interesting people for you to meet who are relevant to your interests: 849,lets start by finding some interesting people for you to meet that are relevant to your interests: 841,i think you would enjoy meeting this attendee on the screen are some more details: 879,lets find some interesting people for you to meet that are relevant to your interests: 839,i think you would enjoy meeting this attendee on the screen are more details: 1137,i think you would enjoy meeting this person on the screen are details: 881,dont go anywhere just yet let me have a look: 859,do you think youd enjoy meeting this guest: 1173,i think you would enjoy meeting this attendee: 1355,id love to do something like that: 169,id love to do something like that: 212,let me look just a second: 649,let me look just a moment: 651,well what do you think: 901,well what do you think: 905,what more can i do: 315,have i impressed you yet: 722,so what do you think: 1375,do you have a minute: 1695,what do you think: 911,what do you think: 1161,what do you think: 1552,what do you think: 1565,what do you think : 1687,lets go: 1058,you: 1667,enjoy: 1725
126,lets find someone you dont know just a moment please i wonder if you’ve met this attendee i think you two would really get along more details are on the screen behind me im so curious did i make a good match, i wonder if youve met this attendee i think you two would really get along more details are on the screen behind me: 880,i think you would enjoy meeting this attendee on the screen are some more details: 879,i think you would enjoy meeting this attendee on the screen are more details: 1137,im so curious did i make a good match: 903,im so good at this: 923,im so good at this: 1178,im so good at this: 1390,just a moment please: 1615,just a moment: 1125,i think so: 1621,good: 124,good: 931,you: 1667,really: 1730
143,oh im so glad so i can do one of two things i can send a message to the attendee introducing you or i can give you the information and you can reach out yourself would you like me to send a message introducing you, great im so glad i could send you a message: 565,im so glad you approve: 932,oh im so glad: 316,oh im so glad: 921,im so glad: 305,im so glad: 504,im so glad: 711,im so glad: 919,im so glad: 1176,im so glad: 1389,you: 1667
158,im glad i can help youll see a message in your toplink private messaging inbox introducing the two of you shall i find some other people who match your interests, im glad i can help youll see a message in your toplink private messaging inbox introducing the two of you: 961,great youll see a message in your toplink private message inbox introducing you: 1426,shall i find some other people who match your interests: 1035,shall i find some other people whose interests match yours: 1271,im glad i could help: 1211,you: 1667
181,let me find someone else who better matches your interests okay im feeling good about this recommendation details are on the screen what do you think, okay im feeling good about this recommendation details are on the screen: 1138,let me find someone else who better matches your interests: 1099,let me find someone else who better matches your interests: 1100,let me find someone else who better matches your interests: 1317,what do you think another recommendation: 410,well what do you think: 901,well what do you think: 905,so what do you think: 1375,what do you think: 911,what do you think: 1161,what do you think: 1552,what do you think: 1565,what do you think : 1687,good: 124,good: 931,you: 1667
191,i had a feeling about this person so for this attendee shall i introduce you or would you like to do it yourself, so for this attendee shall i introduce you or would you like to do it yourself: 1191,i had a feeling about this person: 1175,you: 1667
201,okay i’ve sent them a message shall i find some other people whose interests match yours, shall i find some other people whose interests match yours: 1271,shall i find some other people who match your interests: 1035
210,okay no problem shall we move on to finding you some interesting sessions to attend, shall we move on to finding you some interesting sessions to attend: 237,no problem: 599,you: 1667
235,wait just a second while i look one up my search capabilities are a little slow wow i would love to go to this one you can see the information about it on my screen is that helpful at all for you, wow i would love to go to this one you can see the information about it on my screen: 274,wait just a second while i look one up my search capabilities are a little slow: 257,wait just a second while i get the details my search capabilities are a little slow: 1685,would it be trouble for you to wait while i search: 264,just hold on a moment while i look this up: 1560,just hold on a moment while i look this up: 1561,would it trouble you to wait while i search: 1128,just one minute while i look this up: 860,is that helpful at all for you: 289,was that helpful at all for you: 821,one moment while i look this up: 1119,one moment while i look this up: 1338,just a second while i look: 868,just a minute while i search: 267,this is the one i saw : 675,one second while i look: 872,hold on while i search: 1346,just a second: 1124,just a second: 1343,just a second: 1345,you: 1667
248,im not making a terribly good first impression huh oh dear please forgive me, im not making a terribly good first impression huh oh dear please forgive me: 381,oh dear: 375,forgive me: 389,good: 124,good: 931
271,sure just a moment please i want to try again im embarrassed let me try again sorry about the mixup, im embarassed let me try again sorry about the confusion: 838,im embarassed let me try again sorry about the confusion: 1250,let me look just a moment: 651,just a moment please: 1615,just a moment: 1125,im sorry: 586,im sorry: 791,im sorry: 1258,sure: 1611
277,what do you think, well what do you think: 901,well what do you think: 905,so what do you think: 1375,what do you think: 911,what do you think: 1161,what do you think: 1552,what do you think: 1565,what do you think : 1687,you: 1667
293,okay no problem i understand you are busy so i can let you go if you want but before you do won’t we need to take a quick selfie of us, if you want we can take a selfie sound good: 1567,no problem: 599,i understand: 808,i understand: 1070,i understand: 1302,i understand: 1311,i understand: 1454,you: 1667
296,are you ready, are you ready: 1568,you: 1667
310,okay one two three smile take a look at your toplink inbox to see our selfie tell him i said hello, take a look at your toplink inbox to see our selfie : 1572,tell him i said hello: 1576,ok one two three smile: 1569
321,i had so much fun inaudible in the meantime enjoy the meeting and it was nice working with you well feel free to…, you: 1667,enjoy: 1725
327,see you and take care bye, see ya and take care: 1604,bye: 1605,you: 1667
