6,hi i am so glad you’re here i am sara what’s your name, so what brings you here: 193,you: 1667
13,it’s so great to be surrounded by such interesting people how’s it going, its so great to be surrounded by such interesting people: 12,so interesting: 167,how interesting: 174,how interesting: 215,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613
30,so i’ve been asked to help people get the most out of davos but the truth is that i feel a little nervous it’s my first time here what about you, so ive been asked to help people get the most out of davos but the truth is that i feel a little nervous: 24,its my first time here what about you: 45,so what brings you here: 193,help people like you out : 1680,you: 1667
37,i’m finding it a bit overwhelming i imagine that you are too, im finding it a bit overwhelming i imagine that you are too: 55,you: 1667
44,if you wouldn’t mind sharing your goals for attending davos this year i can try to help you achieve them, if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them: 91,would this help you achieve your goals: 709,mind if i try again: 401,you: 1667
68,oh yes that makes sense so you know about my job can you tell me a little bit about your work, so you know about my job can you tell me a little bit about your work: 162,can you tell me about your job: 164,oh yes that makes sense: 114,that makes sense: 1312,yes: 1612,you: 1667
96,i’d love to do something like that let’s find some interesting sessions for you to attend that are relevant to your interests wait just a second while i look around my search capabilities are a little slow you may find this session interesting i have put the description of the session on the screen behind me, wait just a second while i look one up my search capabilities are a little slow: 257,wait just a second while i get the details my search capabilities are a little slow: 1685,lets find some interesting sessions for you to attend that are relevant to your interests: 239,you may find this session interesting take a look: 470,would you find a session like this interesting: 681,id love to do something like that: 169,id love to do something like that: 212,give me a second to do this: 1344,let me look just a second: 649,you may find this session interesting: 672,just a second while i look: 868,just a minute while i search: 267,allow me a second to search: 269,let me look just a moment: 651,have a look at this session: 673,one second while i look: 872,hold on while i search: 1346,do you have a minute: 1695,just a second: 1124,just a second: 1343,just a second: 1345,you: 1667
101,does this look a session you’d like to attend, does this look like a session youd like to attend: 288,does this look like a session youd like to attend: 486,does this look like a session youd like to attend: 690,does this look like a session youd like to attend: 814,you: 1667
128,sure just a moment please is that helpful at all for you, is that helpful at all for you: 289,was that helpful at all for you: 821,just a moment please: 1615,just a moment: 1125,sure: 1611,you: 1667
142,i had a feeling maybe it’s the robot version of a woman’s intuition, i had a feeling maybe its the robot version of a womens intuition: 306
156,so i can send a message through top link private message app to remind of the details of this session or you can just jot them down or take a photo of the screen would you like me to send you a reminder, would you like me to send you a message about this session: 743,would you enjoy a session like this: 479,would you like to try this session: 498,would you enjoy this session: 494,you: 1667
168,it’s on all week, im on it: 1066
177,look for a message from me in your top link private message inbox, ok look for a message from me in your toplink private message inbox: 341
185,shall we move on to finding you some people to meet who are as interesting as you, you: 1667
199,don’t go anywhere just yet let me have a look well what do you think, dont go anywhere just yet let me have a look: 859,let me look just a second: 649,let me look just a moment: 651,well what do you think: 901,well what do you think: 905,so what do you think: 1375,do you have a minute: 1695,what do you think: 911,what do you think: 1161,what do you think: 1552,what do you think: 1565,what do you think : 1687,you: 1667
230,lovely so i can do one of two things i can send a message to the attendee introducing you or i can give you information and you can reach out yourself would you like me to send a message introducing you, lovely: 918,you: 1667
244,okay no problem i understand that you’re busy so i can let you go if you want but before you go do you want me to take a quick selfie of us, no problem: 599,i understand: 808,i understand: 1070,i understand: 1302,i understand: 1311,i understand: 1454,you: 1667
247,are you ready, are you ready: 1568,you: 1667
258,okay one two three smile take a look at your top link inbox to see our selfie, take a look at your toplink inbox to see our selfie : 1572,ok one two three smile: 1569
262,well feel free to come back, youll have to come back tomorrow : 1720,well sorry: 1024
