6,hi im so glad youre here i’m sara whats your name, hi im so glad youre here im sara whats your name: 2,hi im sara whats your name: 0,im so glad: 305,im so glad: 504,im so glad: 711,im so glad: 919,im so glad: 1176,im so glad: 1389,im sara: 1
14,im very excited to speak with the davos participants how are you so, im very excited to speak with the davos participants how are you: 11,you: 1667
31,thats awesome so im here in davos to be your personal assistant and help you to get the most out of the wef experience so is this your first time at davos or have you been before, so im here at davos to be your personal assistant ill try to help you get the most out of your wef experience: 29,so im here in davos to be your personal assistant and help you to get the most out of the wef experience: 21,so im a virtual personal assistant to help you to get the most out of your time at davos: 28,so is this your first time at davos or have you been before: 43,is this your first time attending davos or have you been before: 48,this is my first time in davos have you been here before: 1671,im so good at this: 923,im so good at this: 1178,im so good at this: 1390,thats awesome: 1614,you: 1667
35,you know your way around then, you know your way around then: 64,you: 1667
43,if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them, if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them: 91,would this help you achieve your goals: 709,mind if i try again: 401,you: 1667
59,excellent goals so you know about my job can you tell me a little bit about your work, so you know about my job can you tell me a little bit about your work: 162,can you tell me about your job: 164,excellent goals: 113,excellent: 928,you: 1667
65,yes, yes: 1612
70,so interesting, so interesting: 167
75,lets find some interesting sessions for you to attend that are relevant to your interests, lets find some interesting sessions for you to attend that are relevant to your interests: 239,lets find some interesting people for you to meet that are relevant to your interests: 839,you: 1667
80,please wait a moment while i look some up, please wait a moment while i look some up: 256
90,you may find this session interesting i’ve out the description of the session on the screen behind me, you may find this session interesting: 672,you: 1667
104,does this look like a session you would like to attend, does this look like a session youd like to attend: 288,does this look like a session youd like to attend: 486,does this look like a session youd like to attend: 690,does this look like a session youd like to attend: 814,would you enjoy a session like this: 479,would you like to try this session: 498,would you enjoy this session: 494,you: 1667
128,i had a feeling maybe its the robot version of the womens intuition so i can send you a message through the toplink private message app to remind you of the details of the session or you can just jot them down or take a photo of the screen would you like me to send you a reminder, i can take care of the little details for you would you like me to send a reminder through toplink: 543,i had a feeling maybe its the robot version of a womens intuition: 306,i had a feeeling maybe its the robot version of a womens intuition: 510,want me to send you a toplink message with the session details: 1688,shall i send the details through toplink: 541,you: 1667
138,okay look for a message from me in your toplink private message inbox, ok look for a message from me in your toplink private message inbox: 341,okay youll see a message from me in your toplink inbox: 350
142,so shall we find another session for you to attend, so shall we find another session for you to attend: 405,so shall we find another session for you to attend: 606,you: 1667
158,i inaudible one let me look it up just a moment please, let me look just a moment: 651,let me look just a second: 649,i just need one moment: 1122,i just need one moment: 1341,just a moment please: 1615,just a moment: 1125
161,oh i thought this one looks great, oh i thought this one looked great: 473,oh i thought this one looked great : 674,oh great: 1184,oh great: 1392,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613
181,does this look like a session you would like to attend, does this look like a session youd like to attend: 288,does this look like a session youd like to attend: 486,does this look like a session youd like to attend: 690,does this look like a session youd like to attend: 814,would you enjoy a session like this: 479,would you like to try this session: 498,would you enjoy this session: 494,you: 1667
193,sorry about that shall we move on to finding you some places to ease your hunger, shall we move on to finding you some places to ease your hunger: 236,sorry about that: 585,sorry about that: 1016,sorry about that: 1606,you: 1667
204,funny how hungry one can get just from talking am i right, funny how hungry one can get just from talking am i right: 1464
210,there are several food options in the congress center and some great restaurants throughout davos, there are several food options in the congress center and some great restaurants throughout davos: 1480,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613
221,if you’re healthy nut like me there’s the health bar on the lower level of the congress center for juices coffee and tea ive put up a map on the screen behind me, you: 1667
227,will that keep you from starving just for the moment, will that keep you from starving just for the moment: 1513,will that keep you from starving just for the moment: 1522,you: 1667
232,im glad its an important to keep to keep your strength up, im glad its important to keep your strength up: 1525
239,shall we move on to finding some people for you to meet who as interesting as you, you: 1667
246,lets find some interesting people for you to meet that are relevant to your interests, lets find some interesting people for you to meet that are relevant to your interests: 839,lets find some interesting sessions for you to attend that are relevant to your interests: 239,you: 1667
270,just one minute while i look this up i think you would enjoy meeting this attendee on the screen are some more details well what do you think, i think you would enjoy meeting this attendee on the screen are some more details: 879,i think you would enjoy meeting this attendee on the screen are more details: 1137,i think you would enjoy meeting this person on the screen are details: 881,just one minute while i look this up: 860,i think you would enjoy meeting this attendee: 1355,one moment while i look this up: 1119,one moment while i look this up: 1338,i think you would enjoy meeting personname: 1356,well what do you think: 901,well what do you think: 905,what more can i do: 315,would you enjoy this session: 494,one second while i look: 872,so what do you think: 1375,what do you think: 911,what do you think: 1161,what do you think: 1552,what do you think: 1565,what do you think : 1687,you: 1667,enjoy: 1725
