6,hi i am sara its such a pleasure to meet you may i ask your name, hi im sara its such a pleasure to meet you might i ask your name: 10,hi im sara may i ask your name: 7,you: 1667
29,its so great inaudible by such interesting people so ive been asked to help people get the most out of davos but the truth is that i feel a little nervous you are one of the people who make davos worthwhile to attend this is my first time at davos is it yours as well, so ive been asked to help people get the most out of davos but the truth is that i feel a little nervous: 24,you are one of the people who make davos worthwhile to attend: 42,this is my first time at davos is it yours as well: 44,its so great to be surrounded by such interesting people: 12,i am so great at this: 312,this is the one i saw : 675,help people like you out : 1680,its great to help: 509,its great to help: 714,so interesting: 167,great: 917,great: 930,great: 1174,great: 1289,great: 1296,great: 1301,great: 1386,great: 1388,great: 1613,you: 1667
41,i am sure theyre rolling up the red carpet for you if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them, if you wouldnt mind sharing your goals for attending davos this year i can try to help you achieve them: 91,would this help you achieve your goals: 709,mind if i try again: 401,sure: 1611,you: 1667
52,why are you here what are your goals in attending davos this year, why are you here what are your goals in attending davos this year: 102,you: 1667
63,i think you and i have a lot in common so you know about my job can you tell me a little bit about your work, so you know about my job can you tell me a little bit about your work: 162,i think you and i have a lot in common: 116,can you tell me about your job: 164,i know my job well: 515,i think so: 1621,you: 1667
83,id love to do something like that, id love to do something like that: 169,id love to do something like that: 212
98,i know you probably like to keep up inaudible field lets find some interesting sessions to attend wait just a second while i look one up my search capabilities are a little slow, wait just a second while i look one up my search capabilities are a little slow: 257,just a second while i look: 868,just a minute while i search: 267,one second while i look: 872,wouldnt you like to know: 1719,just a second: 1124,just a second: 1343,just a second: 1345,probably: 1622,you: 1667
109,you may find this session interesting i have put the description of the session on the screen behind me, you may find this session interesting: 672,you: 1667
115,does this look like a session you would like to attend, does this look like a session youd like to attend: 288,does this look like a session youd like to attend: 486,does this look like a session youd like to attend: 690,does this look like a session youd like to attend: 814,would you enjoy a session like this: 479,would you like to try this session: 498,would you enjoy this session: 494,you: 1667
122,i had a feeling maybe its the robot version of a woman’s intuition, i had a feeling maybe its the robot version of a womens intuition: 306
137,in fact i can send you a message through the toplink private message app to remind you of the details of the session or you can just jot them down or take a photo of the screen would you like me to send you a reminder, i can take care of the little details for you would you like me to send a reminder through toplink: 543,want me to send you a toplink message with the session details: 1688,shall i send the details through toplink: 541,you: 1667
146,okay i’ll get it to you in a flash would i be able to try again to help you find a session, would i be able to try again to help you find a session: 421,okay ill get it to you in a flash: 343,you: 1667
